year_month,price_high_rs,price_low_rs,price_medium_rs,sales_qty_high_kg,sales_qty_low_kg,sales_qty_medium_kg,prod_high_kg,prod_low_kg,prod_medium_kg,prod_ctc_kg,prod_green_tea_kg,prod_orthodox_kg,export_black_qty_kg,export_black_fob_avg,price_high_rs_lag1,price_high_rs_lag3,price_high_rs_roll3,price_low_rs_lag1,price_low_rs_lag3,price_low_rs_roll3,price_medium_rs_lag1,price_medium_rs_lag3,price_medium_rs_roll3,month,quarter,is_peak_season,rainfall_mm_high,rainfall_mm_low,rainfall_mm_medium,avg_temp_c_high,avg_temp_c_low,avg_temp_c_medium,rainfall_mm,avg_temp_c,usd_lkr_avg,oil_price,mombasa_usd_kg,sentiment_score,price_national_avg,price_national_avg_lag1,price_national_avg_lag3,price_national_avg_roll3,price_national_avg_vol4,price_spread_high_low,price_vol_cross_elev,rainfall_mm_high_lag1,rainfall_mm_high_lag2,rainfall_mm_high_roll3,rainfall_mm_medium_lag1,rainfall_mm_medium_lag2,rainfall_mm_medium_roll3,rainfall_mm_low_lag1,rainfall_mm_low_lag2,rainfall_mm_low_roll3,rainfall_mm_lag1,rainfall_mm_lag2,rainfall_mm_roll3,fx_change_pct,fx_lag1,oil_change_pct,mombasa_lag1,prod_total_kg,split_set
2017-03,636.6033333333334,652.999,595.433125,132207.5,1770.0,64242.0,6046666.0,16032936.0,4497762.0,1911436.0,308287.0,24357641.0,1794019.93,1417.09,605.3208333333333,560.295,618.3741666666666,608.388,599.759,621.5243333333334,538.94125,512.76,560.4387499999999,3,1,1,115.1,124.08333333333331,116.74285714285712,22.02354838709677,30.993010752688168,25.38571428571429,117.94347826086955,25.386676016830293,151.4275,52.0,2.92,0.0,623.4066690608979,588.6444653789291,531.412632654712,593.293700250071,38.508691299047435,-16.39566666666667,29.658146447393225,67.17,119.16,100.47666666666663,60.85714285714285,164.95714285714286,114.18571428571431,52.833333333333336,126.8,101.23888888888884,61.50869565217391,135.09130434782608,104.84782608695645,0.4045954940182783,150.8173,-6.3063063063063085,3.06,26577364.0,train
2017-04,636.235,670.379,606.013125,85904.0,18640.0,23523.22,8385882.0,19259103.0,5299646.0,2254365.0,329048.0,30361218.0,1321051.88,1347.88,636.6033333333334,613.1983333333334,626.0530555555556,652.999,603.1859999999999,643.922,595.433125,546.941875,580.1291666666666,4,2,0,111.42,152.23333333333332,75.31428571428572,23.099666666666668,31.168333333333333,27.34190476190476,111.07826086956524,26.495652173913044,151.7595,53.0,2.87,0.0,635.6534955803875,623.4066690608979,567.8299663103859,615.9015433400715,31.2120287547375,-34.144000000000005,32.202847516514396,115.1,67.17,97.89666666666663,116.74285714285712,60.85714285714285,84.30476190476193,124.08333333333331,52.833333333333336,109.71666666666663,117.94347826086955,61.50869565217391,96.84347826086952,0.21924683429364045,151.4275,1.9230769230769162,2.92,32944631.0,train
2017-05,556.7875,674.351,576.705,63062.0,4778.0,88248.0,7660280.0,17098402.0,4958316.0,2130273.0,308385.0,27278341.0,1674496.64,1382.46,636.235,605.3208333333333,609.8752777777778,670.379,608.388,665.9096666666667,606.013125,538.94125,592.7170833333333,5,2,0,342.61,288.05,152.5142857142857,21.53903225806452,30.04193548387097,26.187557603686635,270.5217391304348,25.171949509116413,152.3344,50.9,2.94,0.0,571.6470532199785,635.6534955803875,588.6444653789291,610.235739287088,29.767206509910586,-117.56349999999998,62.91876330435936,111.42,115.1,189.70999999999995,75.31428571428572,116.74285714285712,114.85714285714289,152.23333333333332,124.08333333333331,188.12222222222218,111.07826086956524,117.94347826086955,166.51449275362316,0.37882307203171983,151.7595,-3.9622641509433953,2.87,29716998.0,train
2017-06,531.74,648.784,531.425,79677.24,0.0,75384.8,5144371.0,18154054.0,3941501.0,1680841.0,274723.0,25284361.0,1667982.73,1331.92,556.7875,636.6033333333334,574.9208333333332,674.351,652.999,664.5046666666667,576.705,595.433125,571.3810416666666,6,2,0,204.82,248.95,79.58571428571429,20.022,28.64,25.45523809523809,178.2173913043478,23.92376811594203,152.8307,46.9,3.14,0.0,531.5868599278069,571.6470532199785,623.4066690608979,579.6291362427243,48.124342720468015,-117.04399999999998,67.66650087253909,342.61,111.42,219.61666666666665,152.5142857142857,75.31428571428572,102.4714285714286,288.05,152.23333333333332,229.74444444444438,270.5217391304348,111.07826086956524,186.6057971014492,0.32579640580199243,152.3344,-7.858546168958746,2.94,27239926.0,train
2017-07,555.1858333333333,617.682,516.589375,68841.98,15540.0,73121.77,4889831.0,17084912.0,3735752.0,1852363.0,190811.0,23667322.0,1682688.73,1411.05,531.74,636.235,547.9044444444445,648.784,670.379,646.939,531.425,606.013125,541.573125,7,3,0,158.86,196.9,60.5,20.193548387096776,29.14892473118279,26.189400921658983,138.84782608695653,24.354558204768583,153.666,48.7,2.99,0.0,543.4334089049336,531.5868599278069,635.6534955803875,548.8891073509063,46.52275719197452,-62.49616666666668,51.01499170716902,204.82,342.61,235.42999999999995,79.58571428571429,152.5142857142857,97.53333333333337,248.95,288.05,244.6333333333333,178.2173913043478,270.5217391304348,195.86231884057966,0.5465524923984555,152.8307,3.837953091684443,3.14,25710495.0,train
2017-08,582.105,629.571,524.23625,71717.0,16815.0,66102.0,4177946.0,17281482.0,3401523.0,1901940.0,210656.0,22748356.0,1475362.55,1445.42,555.1858333333333,556.7875,556.343611111111,617.682,674.351,632.0123333333333,516.589375,576.705,524.0835416666666,8,3,1,297.04,294.51666666666665,115.32857142857142,19.905806451612907,28.632795698924728,25.24009216589862,241.0782608695652,23.80589060308555,153.193,51.4,2.9,0.0,562.5291025744662,543.4334089049336,571.6470532199785,545.8497904690689,18.13462263073231,-47.46600000000001,52.75291925591258,158.86,204.82,220.23999999999998,60.5,79.58571428571429,85.13809523809527,196.9,248.95,246.78888888888886,138.84782608695653,178.2173913043478,186.04782608695646,-0.30781044603229724,153.666,5.544147843942504,2.99,24860951.0,train
2017-09,615.2483333333333,656.656,549.95,64857.0,3645.0,66995.0,4822555.0,17311333.0,3601988.0,1841958.0,197702.0,23696217.0,1267950.54,1468.16,582.105,531.74,584.1797222222223,629.571,648.784,634.6363333333334,524.23625,531.425,530.2585416666667,9,3,1,240.88,294.6166666666667,131.52857142857144,20.101333333333333,28.50555555555556,24.65,221.61739130434785,23.678115942028988,152.8974,55.2,2.96,0.0,584.0761974434859,562.5291025744662,531.5868599278069,563.3462363076286,22.9739938657309,-41.407666666666614,53.7968983475331,297.04,158.86,232.26,115.32857142857142,60.5,102.452380952381,294.51666666666665,196.9,262.0111111111111,241.0782608695652,138.84782608695653,200.51449275362313,-0.19295920831892133,153.193,7.3929961089494345,2.9,25735876.0,train
2017-10,651.6708333333333,659.553,563.995625,74387.0,,60806.8,4973080.0,17062971.0,3683394.0,1893190.0,215325.0,23610930.0,1544887.37,1410.78,615.2483333333333,555.1858333333333,616.3413888888889,656.656,617.682,648.5933333333332,549.95,516.589375,546.060625,10,4,0,282.78000000000003,324.46666666666664,248.78571428571428,20.322258064516127,28.608064516129037,24.767281105990783,283.3086956521739,23.836605890603085,153.5262,57.6,3.06,0.0,625.0731527777779,584.0761974434859,543.4334089049336,590.5594842652433,35.04558390670717,-7.882166666666649,53.04130878310026,240.88,297.04,273.56666666666666,131.52857142857144,115.32857142857142,165.21428571428575,294.6166666666667,294.51666666666665,304.5333333333333,221.61739130434785,241.0782608695652,248.66811594202895,0.4112561757099842,152.8974,4.347826086956519,2.96,25719445.0,train
2017-11,648.3725,635.1270000000001,548.714375,71843.0,1425.0,80985.0,5193621.0,16219347.0,3568752.0,1785186.0,181147.0,23015386.0,1428638.65,1373.48,651.6708333333333,582.105,638.4305555555555,659.553,629.571,650.4453333333333,563.995625,524.23625,554.2199999999999,11,4,0,363.06,404.51666666666665,375.7142857142857,20.289666666666665,28.689444444444444,23.35047619047619,377.7260869565218,23.41246376811594,153.6599,62.6,2.98,0.0,595.9282163191315,625.0731527777779,562.5291025744662,601.6925221801317,26.080299607409966,13.245499999999879,54.12073987569559,282.78000000000003,240.88,295.57333333333327,248.78571428571428,131.52857142857144,252.00952380952387,324.46666666666664,294.6166666666667,341.2,283.3086956521739,221.61739130434785,294.21739130434776,0.08708611298917646,153.5262,8.680555555555557,3.06,24981720.0,train
2017-12,643.1925,633.365,542.656875,29202.0,,39066.0,4728015.0,15748232.0,3456739.0,1965886.0,148694.0,21818406.0,1327514.94,1390.46,648.3725,615.2483333333333,647.7452777777777,635.1270000000001,656.656,642.6816666666667,548.714375,549.95,551.7889583333334,12,4,0,134.89,135.29999999999998,98.64285714285714,20.60258064516129,29.2252688172043,23.09400921658986,123.96521739130434,23.610238429172508,153.1506,64.2,2.79,0.0,606.4047916666667,595.9282163191315,584.0761974434859,609.1353869211921,17.38649015006603,9.827499999999986,55.42555907311813,363.06,282.78000000000003,260.24333333333334,375.7142857142857,248.78571428571428,241.04761904761907,404.51666666666665,324.46666666666664,288.0944444444444,377.7260869565218,283.3086956521739,261.6666666666666,-0.33144626542123135,153.6599,2.5559105431310014,2.98,23932986.0,train
